species,province,count,lat,lon,date,doy
Numenius phaeopus,Shanghai,1,30.729147,121.37219,9/19/2016,262
Chlidonias hybrida,Jiangsu,50,32.868218,120.91234,9/2/2018,244
Gallinago gallinago,Zhejiang,18,29.310052,120.019326,3/10/2010,68
Vanellus cinereus,Jiangsu,1,32.539098,121.112838,5/21/2016,141
Ardeola bacchus,Jiangxi,5,28.878639,114.955333,8/12/2018,223
Gallinula chloropus,Jiangxi,3,29.164614,117.842046,12/31/2018,364
Spatula querquedula,Shanghai,10,30.920507,121.973159,10/18/2015,290
Tachybaptus ruficollis,Shanghai,10,31.297333,121.859434,4/26/2015,115
Fulica atra,Shanghai,1,30.920507,121.973159,9/11/2016,254
Tringa erythropus,Jiangsu,1,32.581667,121.006667,4/18/2015,107
Charadrius alexandrinus,Shanghai,2,30.920507,121.973159,5/20/2018,139
Ardea intermedia,Jiangsu,4,32.020477,118.64655,6/13/2013,163
Charadrius mongolus,Shanghai,4,30.901893,121.976287,3/31/2015,89
Charadrius mongolus,Jiangsu,30,32.581667,121.006667,5/2/2014,121
Numenius madagascariensis,Jiangsu,3,34.829753,119.192691,2/28/2016,58
Tringa ochropus,Jiangxi,1,28.928554,116.338037,1/18/2018,17
Charadrius leschenaultii,Guangdong,2,20.603704,110.490103,2/27/2014,57
Calidris acuminata,Shanghai,3,30.901893,121.976287,5/6/2017,125
Charadrius alexandrinus,Shanghai,20,30.920507,121.973159,12/12/2015,345
Ardeola bacchus,Shanghai,5,30.920507,121.973159,10/24/2017,296
Tringa nebularia,Zhejiang,,30.64273,122.061938,4/30/2016,120
Numenius arquata,Jiangsu,2400,32.754,120.952,8/11/2017,222
Egretta garzetta,Zhejiang,15,28.452151,119.457092,12/15/2011,348
Tadorna tadorna,Shanghai,5,30.920507,121.973159,1/15/2017,14
Pluvialis fulva,Shanghai,1,30.920507,121.973159,4/29/2018,118
Tachybaptus ruficollis,Zhejiang,1,30.250783,120.027337,6/9/2016,160
Phalacrocorax carbo,Jiangxi,300,28.880046,116.415796,12/23/2018,356
Charadrius leschenaultii,Shanghai,5,30.920507,121.973159,8/25/2017,236
Tringa stagnatilis,Jiangxi,,29.16198,115.932198,1/2/2016,1
Sternula albifrons,Zhejiang,4,27.919961,120.961312,7/5/2015,185
Gallinula chloropus,Guangdong,4,22.524589,114.009621,11/3/2014,306
Fulica atra,Jiangsu,30,32.75,120.96,4/29/2018,118
Ardea cinerea,Zhejiang,1,30.522029,120.72395,11/15/2018,318
Aythya fuligula,Shanghai,,30.920507,121.973159,10/22/2016,295
Anas crecca,Jiangxi,6,29.661206,115.85495,12/8/2017,341
Spatula clypeata,Shanghai,6,30.920507,121.973159,10/20/2016,293
Tachybaptus ruficollis,Shanghai,8,31.215664,121.545353,2/11/2018,41
Glareola maldivarum,Shanghai,50,30.920507,121.973159,8/6/2018,217
Grus monacha,Jiangxi,1,29.121649,115.966895,1/14/2018,13
Ixobrychus sinensis,Zhejiang,1,30.304478,120.086155,5/14/2010,133
Limosa limosa,Guangdong,15,20.759,110.395,12/4/2018,337
Podiceps cristatus,Jiangsu,2,34.829753,119.192691,2/28/2016,58
Tadorna tadorna,Shanghai,2,31.215664,121.545353,12/29/2004,363
Sterna sumatrana,Zhejiang,,29.992588,122.387679,12/18/2004,352
Himantopus himantopus,Jiangsu,9,32.525747,121.136167,5/21/2016,141
Egretta garzetta,Shanghai,2,30.729147,121.37219,5/3/2016,123
Phalacrocorax carbo,Jiangsu,5,31.638298,120.6886,3/29/2015,87
Calidris alba,Jiangsu,,32.581667,121.006667,9/12/2015,254
Ardeola bacchus,Shanghai,1,31.209241,121.781881,6/22/2017,172
Vanellus vanellus,Jiangxi,1,28.912417,116.279111,1/13/2015,12
Recurvirostra avosetta,Jiangsu,2,32.525747,121.136167,5/2/2014,121
Ardea intermedia,Zhejiang,,30.340325,119.932873,6/2/2018,152
Ardea intermedia,Shanghai,8,31.297333,121.859434,10/25/2015,297
Pluvialis squatarola,Jiangsu,1650,32.75,120.96,4/19/2015,108
Chroicocephalus ridibundus,Guangdong,80,23.363847,116.64309,2/11/2014,41
Nycticorax nycticorax,Jiangsu,1,33.652254,120.485438,12/9/2017,342
Chroicocephalus ridibundus,Guangdong,500,20.759,110.395,12/2/2018,335
Himantopus himantopus,Jiangsu,15,32.868218,120.91234,9/4/2015,246
Egretta eulophotes,Zhejiang,,30.64273,122.061938,4/30/2016,120
Anas platyrhynchos,Zhejiang,1,30.248368,120.132679,5/24/2018,143
Calidris subminuta,Jiangsu,5,32.544337,120.99635,5/2/2014,121
Gallinago gallinago,Shanghai,10,30.920507,121.973159,11/5/2018,308
Tringa stagnatilis,Shanghai,1,30.920507,121.973159,8/27/2017,238
Calidris ferruginea,Shanghai,2,30.920507,121.973159,5/12/2018,131
Botaurus stellaris,Shanghai,1,30.920507,121.973159,11/13/2016,317
Charadrius mongolus,Shanghai,10,30.920507,121.973159,8/10/2017,221
Grus monacha,Shanghai,50,31.49514,121.964722,2/19/2017,49
Egretta sacra,Guangdong,3,22.1033,114.0273,5/13/2017,132
Tringa stagnatilis,Jiangsu,2,32.740661,120.844147,10/4/2018,276
Fulica atra,Jiangsu,1,32.581667,121.006667,5/23/2016,143
Nycticorax nycticorax,Shanghai,25,31.344597,121.377815,7/24/2016,205
Egretta garzetta,Shanghai,2,31.215664,121.545353,12/13/2017,346
Pluvialis squatarola,Shanghai,3,30.920507,121.973159,3/25/2017,83
Calidris falcinellus,Jiangsu,2,32.75,120.96,9/22/2018,264
Limosa lapponica,Jiangsu,500,32.75,120.96,4/30/2017,119
Actitis hypoleucos,Jiangxi,1,28.815445,116.379027,12/12/2012,346
Mareca falcata,Jiangxi,48,29.177,116.006,12/7/2017,340
Gallinula chloropus,Guangdong,2,22.354663,113.516021,9/26/2018,268
Actitis hypoleucos,Guangdong,2,23.039732,113.358135,12/8/2013,341
Calidris alpina,Shanghai,2,30.920507,121.973159,10/10/2018,282
Tachybaptus ruficollis,Jiangxi,9,28.943972,116.353296,1/18/2018,17
Egretta garzetta,Shanghai,150,30.920507,121.973159,9/17/2016,260
Himantopus himantopus,Guangdong,15,22.51888,113.955292,12/6/2017,339
Charadrius alexandrinus,Shanghai,10,30.901893,121.976287,12/25/2014,358
Ardeola bacchus,Guangdong,,24.92143,113.089206,4/15/1996,105
Arenaria interpres,Guangdong,1,21.618953,111.785792,5/22/2014,141
Tachybaptus ruficollis,Shanghai,3,30.920507,121.973159,5/7/2016,127
Numenius madagascariensis,Jiangsu,5,32.545022,121.092769,5/22/2016,142
Himantopus himantopus,Jiangsu,5,32.75,120.96,4/29/2018,118
Calidris alba,Shanghai,5,30.920507,121.973159,8/27/2016,239
Hydrophasianus chirurgus,Shanghai,3,31.063559,120.997217,6/18/2018,168
Limosa lapponica,Jiangsu,10,32.528747,121.137521,5/6/2018,125
Aix galericulata,Shanghai,2,30.920507,121.973159,4/9/2015,98
Recurvirostra avosetta,Jiangsu,5,33.599822,120.507639,1/1/2014,0
Tringa totanus,Shanghai,30,30.920507,121.973159,6/4/2018,154
Anas crecca,Jiangxi,950,28.915508,116.290627,1/15/2018,14
Himantopus himantopus,Shanghai,75,30.920507,121.973159,8/27/2016,239
Ardeola bacchus,Zhejiang,1,30.821271,120.09343,10/12/2013,284
Tringa erythropus,Jiangsu,7,32.581667,121.006667,9/26/2015,268
Xenus cinereus,Jiangsu,2,32.581667,121.006667,4/20/2015,109
Limosa lapponica,Jiangsu,,32.581667,121.006667,8/15/2015,226
Aix galericulata,Shanghai,3,31.20047,121.376479,1/19/2002,18
Ardeola bacchus,Jiangxi,7,29.393827,118.026125,6/11/2013,161
Actitis hypoleucos,Shanghai,1,30.920507,121.973159,9/4/2017,246
Chlidonias hybrida,Shanghai,1,30.920507,121.973159,10/23/2018,295
Ardeola bacchus,Jiangsu,5,32.581667,121.006667,5/21/2016,141
Ardea alba,Shanghai,1,30.920507,121.973159,4/25/2017,114
Anas acuta,Shanghai,3,31.50919,121.955346,4/8/2017,97
Chlidonias leucopterus,Jiangsu,,32.581667,121.006667,9/12/2015,254
Actitis hypoleucos,Shanghai,3,30.920507,121.973159,5/5/2018,124
Ardea alba,Shanghai,1,30.920507,121.973159,9/17/2016,260
Leucogeranus leucogeranus,Jiangxi,11,29.139704,116.000299,12/29/2018,362
Nycticorax nycticorax,Shanghai,1,30.920507,121.973159,3/12/2016,71
Ardeola bacchus,Guangdong,12,22.531869,114.075165,3/22/2016,81
Tringa nebularia,Shanghai,,31.49514,121.964722,5/16/2015,135
Ardea cinerea,Zhejiang,1,30.315682,120.236993,12/10/2010,343
Charadrius alexandrinus,Shanghai,5,30.81801,121.556897,4/15/2017,104
Tringa ochropus,Shanghai,1,30.729147,121.37219,3/25/2016,84
Mareca penelope,Jiangsu,20,33.599822,120.507639,1/1/2014,0
Calidris tenuirostris,Shanghai,,31.507963,121.962245,4/16/2012,106
Calidris acuminata,Jiangsu,6,32.22442,121.534255,9/9/2018,251
Pluvialis fulva,Shanghai,2,31.1031,121.8293,8/27/2017,238
Gallinula chloropus,Guangdong,3,22.490513,113.562326,12/31/2018,364
Egretta garzetta,Shanghai,100,30.887347,121.974506,10/12/2014,284
Tringa stagnatilis,Shanghai,3,30.920507,121.973159,9/2/2018,244
Gallinula chloropus,Jiangxi,1,28.689044,115.86849,12/14/2008,348
Ardea alba,Shanghai,8,31.25,121.4833,10/12/2017,284
Ardea cinerea,Jiangsu,1,32.548714,120.994736,8/15/2017,226
Fulica atra,Jiangsu,5,32.868218,120.91234,4/29/2017,118
Chlidonias hybrida,Jiangsu,1000,32.581667,121.006667,9/7/2014,249
Anas crecca,Jiangsu,80,34.647585,119.261001,2/28/2016,58
Ardea alba,Guangdong,11,22.138845,113.030713,2/18/2018,48
Calidris acuminata,Shanghai,20,30.920507,121.973159,9/3/2016,246
Ardea cinerea,Shanghai,10,30.901893,121.976287,4/16/2016,106
Aythya ferina,Zhejiang,35,30.301909,121.347299,11/24/2018,327
Ardea cinerea,Zhejiang,,30.629372,122.071796,4/17/2016,107
Grus grus,Jiangxi,1,29.134126,115.952496,12/30/1985,363
Ardea cinerea,Jiangsu,,31.8247,121.167398,3/18/2017,76
Cygnus columbianus,Jiangxi,100,29.173488,115.981259,12/29/2018,362
Anas acuta,Jiangxi,20,28.815445,116.379027,12/12/2012,346
Fulica atra,Shanghai,50,30.901893,121.976287,10/29/2017,301
Tachybaptus ruficollis,Jiangxi,4,29.197742,116.028571,12/31/1985,364
Platalea leucorodia,Jiangxi,11,29.166667,115.95,2/4/2018,34
Calidris acuminata,Shanghai,4,30.920507,121.973159,9/4/2018,246
Ardea alba,Zhejiang,10,30.340325,119.932873,10/13/2018,285
Gallinula chloropus,Shanghai,5,30.920507,121.973159,11/17/2018,320
Gallinula chloropus,Jiangsu,10,33.599822,120.507639,12/2/2017,335
Anas crecca,Jiangsu,1,31.096702,120.586819,12/3/2016,337
Charadrius alexandrinus,Shanghai,20,30.887347,121.974506,10/12/2014,284
Calidris tenuirostris,Jiangsu,12,32.868218,120.91234,4/29/2017,118
Gelochelidon nilotica,Zhejiang,6,27.919961,120.961312,7/5/2015,185
Calidris alpina,Jiangsu,2750,32.662,120.958,10/21/2017,293
Tringa brevipes,Jiangsu,2,32.762334,120.959297,5/21/2016,141
Egretta garzetta,Jiangsu,5,33.539015,120.546541,1/8/2015,7
Vanellus cinereus,Jiangsu,5,32.545022,121.092769,5/1/2018,120
Larus crassirostris,Shanghai,16,30.920507,121.973159,6/3/2018,153
Gallinula chloropus,Guangdong,1,22.350009,113.525031,11/8/2018,311
Gallinula chloropus,Shanghai,8,31.49514,121.964722,4/4/2014,93
Tringa stagnatilis,Jiangsu,14,32.581667,121.006667,8/5/2015,216
Calidris alpina,Guangdong,,20.891,110.184,12/12/2018,345
Tachybaptus ruficollis,Shanghai,,31.49514,121.964722,1/18/2016,17
Tringa nebularia,Guangdong,6,20.727227,110.327183,10/17/2017,289
Grus monacha,Shanghai,13,31.49514,121.964722,11/1/2015,304
Chroicocephalus ridibundus,Jiangsu,22,32.75,120.96,11/11/2018,314
Calidris falcinellus,Shanghai,2,30.920507,121.973159,10/20/2018,292
Ixobrychus cinnamomeus,Jiangxi,,25.874474,114.03167,9/13/2014,255
Tachybaptus ruficollis,Shanghai,10,30.920507,121.973159,9/24/2018,266
Anas crecca,Shanghai,1,31.314222,121.851125,10/24/2015,296
Ardea alba,Jiangsu,1,32.75,120.96,8/25/2018,236
Vanellus vanellus,Shanghai,1,30.901893,121.976287,10/29/2016,302
Egretta garzetta,Guangdong,1,22.650611,114.31298,11/20/2018,323
Anser fabalis,Jiangxi,2,28.948401,116.356972,12/20/2018,353
Nycticorax nycticorax,Shanghai,1,30.920507,121.973159,11/13/2016,317
Gallinula chloropus,Zhejiang,3,30.304478,120.086155,5/21/2008,141
Tringa ochropus,Shanghai,1,30.920507,121.973159,10/31/2015,303
Calidris alpina,Jiangsu,135,32.75,120.96,8/25/2018,236
Calidris alpina,Jiangsu,555,32.581667,121.006667,9/24/2015,266
Calidris ruficollis,Shanghai,,30.920507,121.973159,4/22/2018,111
Tringa totanus,Jiangsu,12,32.581667,121.006667,5/1/2014,120
Charadrius dubius,Shanghai,3,30.920507,121.973159,4/14/2018,103
Numenius arquata,Shanghai,1,30.920507,121.973159,9/18/2016,261
Chroicocephalus brunnicephalus,Guangdong,3,20.769443,110.398024,12/4/2018,337
Tachybaptus ruficollis,Shanghai,8,31.215664,121.545353,11/26/2005,329
Tringa erythropus,Shanghai,15,30.901893,121.976287,5/5/2015,124
Platalea leucorodia,Shanghai,5,30.920507,121.973159,11/10/2018,313
Tachybaptus ruficollis,Shanghai,60,30.920507,121.973159,8/27/2016,239
Actitis hypoleucos,Shanghai,1,31.1478,121.4389,4/21/2013,110
Mareca falcata,Shanghai,25,30.920507,121.973159,4/8/2017,97
Ardea alba,Guangdong,2,22.507305,114.038879,3/23/2017,81
Pluvialis squatarola,Shanghai,30,30.920507,121.973159,10/30/2016,303
Gallinula chloropus,Shanghai,5,30.920507,121.973159,4/28/2017,117
Egretta garzetta,Jiangsu,2,32.06221,118.551965,5/26/2018,145
Pluvialis fulva,Guangdong,1,22.530202,113.973893,3/10/2018,68
Gallinago megala,Shanghai,1,30.920507,121.973159,4/28/2017,117
Larus canus,Jiangxi,1,29.202595,115.979141,1/2/1986,1
Charadrius mongolus,Shanghai,1,30.920507,121.973159,9/9/2017,251
Nycticorax nycticorax,Shanghai,2,31.215664,121.545353,8/31/2014,242
Charadrius leschenaultii,Jiangsu,,32.776749,120.959468,4/24/2016,114
Calidris acuminata,Shanghai,,31.49514,121.964722,5/17/2015,136
Charadrius dubius,Shanghai,3,30.920507,121.973159,5/21/2015,140
Pluvialis squatarola,Shanghai,8,31.297333,121.859434,3/26/2017,84
Xenus cinereus,Jiangsu,200,32.75,120.96,8/25/2018,236
Anser cygnoides,Jiangxi,10,29.712245,115.745665,1/4/2016,3
Arenaria interpres,Jiangsu,5,32.581667,121.006667,8/4/2015,215
Gelochelidon nilotica,Shanghai,5,30.920507,121.973159,10/7/2017,279
Tadorna tadorna,Jiangsu,3,31.096702,120.586819,12/3/2016,337
Egretta garzetta,Shanghai,3,31.504145,121.984978,4/14/2017,103
Anas acuta,Guangdong,5,23.316031,116.723771,2/24/2015,54
Anas crecca,Shanghai,13,31.49514,121.964722,12/23/2014,356
Actitis hypoleucos,Jiangxi,1,29.177,116.006,12/7/2017,340
Tachybaptus ruficollis,Shanghai,18,30.920507,121.973159,8/5/2017,216
Charadrius alexandrinus,Shanghai,1,30.920507,121.973159,11/13/2016,317
Charadrius dubius,Shanghai,4,31.49514,121.964722,4/7/2017,96
Actitis hypoleucos,Jiangsu,4,32.558617,121.038057,8/15/2017,226
Charadrius alexandrinus,Jiangsu,10,32.581667,121.006667,5/5/2015,124
Charadrius leschenaultii,Shanghai,5,30.920507,121.973159,8/18/2018,229
Mergus merganser,Zhejiang,7,27.946444,120.92477,12/23/2011,356
Tachybaptus ruficollis,Jiangsu,20,31.523368,120.226983,1/25/2017,24
Fulica atra,Zhejiang,2,30.346195,120.74967,12/15/2012,349
Calidris ferruginea,Jiangsu,1,32.581667,121.006667,5/21/2016,141
Grus grus,Jiangxi,25,29.166667,115.95,12/14/2014,347
Actitis hypoleucos,Jiangxi,1,28.894956,116.237698,3/1/2018,59
Egretta garzetta,Jiangsu,35,32.06221,118.551965,5/16/2009,135
Calidris alpina,Shanghai,30,30.920507,121.973159,9/19/2015,261
Ixobrychus sinensis,Zhejiang,2,30.365026,119.941778,6/3/2018,153
Ciconia boyciana,Jiangxi,60,29.106549,115.962878,12/29/2018,362
Butorides striata,Zhejiang,1,30.6394,122.04698,5/4/2016,124
Ardea intermedia,Zhejiang,1,30.301909,121.347299,11/24/2018,327
Tringa erythropus,Jiangsu,,32.75,120.96,5/5/2017,124
Mergus merganser,Jiangsu,5,33.599822,120.507639,2/23/2014,53
Charadrius alexandrinus,Jiangsu,12,32.545022,121.092769,5/21/2016,141
Tringa stagnatilis,Guangdong,10,20.727227,110.327183,10/17/2017,289
Tringa erythropus,Jiangsu,4,32.581667,121.006667,5/21/2016,141
Hydrophasianus chirurgus,Zhejiang,1,30.515739,120.051234,7/1/2006,181
Himantopus himantopus,Jiangsu,7,33.206521,120.642242,6/22/2014,172
Ardeola bacchus,Zhejiang,1,30.131024,122.770286,4/9/2016,99
Amaurornis phoenicurus,Zhejiang,2,30.256033,120.116116,3/25/2018,83
Tachybaptus ruficollis,Shanghai,15,30.920507,121.973159,12/12/2015,345
Ardeola bacchus,Guangdong,1,22.524311,114.001179,1/16/2016,15
Tringa stagnatilis,Guangdong,8,22.45799,113.551847,12/16/2018,349
Numenius arquata,Jiangsu,1,32.564285,121.030732,12/30/2012,364
Pluvialis fulva,Shanghai,2,30.920507,121.973159,8/14/2016,226
Fulica atra,Jiangsu,30,32.75,120.96,4/29/2018,118
Ardeola bacchus,Guangdong,,22.591705,113.975494,12/12/2009,345
Fulica atra,Shanghai,20,30.920507,121.973159,4/19/2010,108
Pluvialis fulva,Jiangsu,5,33.296709,119.157873,5/14/2016,134
Amaurornis phoenicurus,Jiangsu,1,31.478749,121.229249,9/12/2015,254
Podiceps cristatus,Jiangsu,20,32.808683,120.96282,11/15/2014,318
Gallinula chloropus,Shanghai,25,30.920507,121.973159,4/19/2010,108
Ardea cinerea,Shanghai,1,30.920507,121.973159,5/13/2018,132
Ardea cinerea,Shanghai,5,31.49514,121.964722,3/25/2018,83
Calidris ferruginea,Jiangsu,8,32.75,120.96,4/19/2015,108
Tringa brevipes,Shanghai,4,30.729147,121.37219,5/13/2017,132
Tringa erythropus,Jiangsu,4,33.652254,120.485438,12/9/2017,342
Nycticorax nycticorax,Guangdong,1,23.192147,114.76183,10/14/2017,286
Nycticorax nycticorax,Guangdong,2,22.608789,113.648157,6/15/2018,165
Gallinago stenura,Shanghai,1,30.920507,121.973159,10/2/2018,274
Calidris alba,Guangdong,105,22.822944,115.564306,5/2/2016,122
Ardea cinerea,Shanghai,10,30.920667,121.973382,1/31/2018,30
Tringa guttifer,Jiangsu,10,32.75,120.96,10/3/2017,275
Limosa limosa,Guangdong,33,22.521669,114.01816,3/28/2017,86
Nycticorax nycticorax,Shanghai,6,31.215664,121.545353,12/14/2017,347
Ardea alba,Shanghai,2,30.920507,121.973159,8/26/2018,237
Numenius phaeopus,Shanghai,2,30.81801,121.556897,8/20/2016,232
Pluvialis fulva,Guangdong,2,20.974,110.49,4/4/2016,94
Ardea cinerea,Shanghai,20,30.920507,121.973159,11/10/2018,313
Numenius phaeopus,Jiangsu,5,32.545022,121.092769,5/12/2014,131
Nycticorax nycticorax,Shanghai,8,31.239146,121.499946,5/27/2017,146
Egretta garzetta,Jiangsu,50,34.795762,119.231958,10/11/2015,283
Calidris ferruginea,Jiangsu,2,32.75,120.96,4/29/2017,118
Calidris tenuirostris,Guangdong,2,21.619937,111.785923,11/30/2018,333
Podiceps cristatus,Zhejiang,220,30.209976,120.836864,12/11/2011,344
Gallinula chloropus,Jiangxi,1,29.393827,118.026125,12/22/2018,355
Egretta garzetta,Shanghai,4,31.49514,121.964722,4/20/2010,109
Tringa erythropus,Jiangsu,10,32.525747,121.136167,5/2/2014,121
Charadrius leschenaultii,Jiangsu,500,32.75,120.96,4/30/2018,119
Charadrius alexandrinus,Shanghai,1,30.920507,121.973159,10/6/2018,278
Nycticorax nycticorax,Jiangsu,6,32.75,120.96,9/22/2018,264
Ciconia boyciana,Jiangxi,10,28.898952,116.321958,12/28/2018,361
Phalacrocorax carbo,Guangdong,1,23.075547,113.323916,10/20/2018,292
Gallinula chloropus,Jiangsu,7,32.868218,120.91234,8/11/2017,222
Arenaria interpres,Jiangsu,2,32.761756,120.959292,4/15/2017,104
Ardea intermedia,Shanghai,1,31.192569,121.364735,5/21/2007,140
Xenus cinereus,Jiangsu,22,32.662,120.958,9/12/2017,254
Egretta garzetta,Jiangsu,50,32.75,120.96,10/3/2018,275
Xenus cinereus,Shanghai,2,30.729147,121.37219,5/12/2017,131
Ardea alba,Jiangsu,,32.148947,121.459737,5/21/2017,140
Nycticorax nycticorax,Shanghai,6,30.920507,121.973159,8/27/2017,238
Calidris acuminata,Jiangsu,,34.761394,119.371207,4/11/2014,100
Limosa lapponica,Zhejiang,3,30.209976,120.836864,10/15/2011,287
Tringa nebularia,Shanghai,3,30.920507,121.973159,9/19/2015,261
Charadrius leschenaultii,Jiangsu,80,32.581667,121.006667,4/17/2015,106
Ardea alba,Jiangsu,10,32.75,120.96,9/15/2018,257
Leucogeranus leucogeranus,Jiangxi,400,28.769164,116.317191,12/3/2017,336
Phalacrocorax carbo,Guangdong,1,22.554004,114.890224,8/19/2018,230
Nycticorax nycticorax,Shanghai,4,31.49514,121.964722,11/26/2016,330
Gallinago gallinago,Jiangsu,21,34.761394,119.371207,4/9/2014,98
Tringa brevipes,Shanghai,2,31.297333,121.859434,4/26/2017,115
Ardea cinerea,Shanghai,7,30.920507,121.973159,10/29/2018,301
Ardeola bacchus,Shanghai,1,31.297914,121.894824,10/16/2016,289
Charadrius dubius,Zhejiang,50,30.363174,120.457149,8/25/2012,237
Chroicocephalus ridibundus,Guangdong,786,20.974,110.49,1/25/2016,24
Tringa stagnatilis,Shanghai,40,30.901893,121.976287,10/11/2015,283
Himantopus himantopus,Guangdong,98,22.521669,114.01816,3/13/2017,71
Amaurornis phoenicurus,Guangdong,,22.822419,114.056797,1/16/2014,15
Calidris ferruginea,Jiangsu,,34.830337,119.198292,4/16/2018,105
Actitis hypoleucos,Jiangsu,2,32.662,120.958,8/13/2017,224
Larus crassirostris,Zhejiang,1,28.83756,122.67048,3/11/2015,69
Numenius madagascariensis,Shanghai,4,31.313462,121.876574,4/1/2017,90
Nycticorax nycticorax,Shanghai,,31.21474,121.481078,4/21/2002,110
Butorides striata,Jiangsu,1,31.996471,118.78069,6/24/2008,175
Phalacrocorax carbo,Guangdong,100,22.522418,114.00032,3/10/2018,68
Fulica atra,Shanghai,3,30.920507,121.973159,8/5/2017,216
Egretta garzetta,Shanghai,,31.251113,121.514154,6/26/2018,176
Gallinula chloropus,Shanghai,15,31.219502,121.537931,5/7/2006,126
Tachybaptus ruficollis,Shanghai,8,31.297333,121.859434,12/7/2016,341
Limosa lapponica,Jiangsu,22,32.762334,120.959297,5/21/2016,141
Mareca falcata,Shanghai,4,30.920507,121.973159,4/25/2017,114
Grus japonensis,Jiangsu,7,33.652254,120.485438,12/9/2017,342
Egretta garzetta,Shanghai,20,30.920507,121.973159,5/18/2018,137
Nycticorax nycticorax,Shanghai,2,31.215664,121.545353,5/20/2007,139
Botaurus stellaris,Shanghai,2,30.920507,121.973159,12/10/2016,344
Gallinula chloropus,Shanghai,5,30.920507,121.973159,10/3/2017,275
Ardeola bacchus,Guangdong,,22.522418,114.00032,11/18/2009,321
Tachybaptus ruficollis,Shanghai,2,31.363925,121.784634,5/24/2017,143
Charadrius leschenaultii,Jiangsu,50,32.868218,120.91234,4/29/2017,118
Cygnus columbianus,Shanghai,170,30.920507,121.973159,12/12/2015,345
Tachybaptus ruficollis,Shanghai,1,31.046701,121.224521,3/6/2018,64
Butorides striata,Zhejiang,,30.270709,120.078047,5/19/2006,138
Mergus merganser,Shanghai,7,31.49514,121.964722,12/23/2014,356
Charadrius dubius,Guangdong,40,20.835952,110.332861,11/20/2016,324
Chlidonias hybrida,Shanghai,2,30.920507,121.973159,9/19/2015,261
Nycticorax nycticorax,Shanghai,10,30.901893,121.976287,5/5/2015,124
Anas platyrhynchos,Shanghai,4,31.162854,121.744085,11/8/2017,311
